ID	Ref
TARA_SAMEA4398027_METAG_LPBPLCMG	GCF_004959855.1
TARA_SAMEA4398238_METAG_PDCFLGBA	GCF_004959855.1
TARA_SAMEA4397118_METAG_CGHFJKKI	GCF_006385135.1
TARA_SAMEA4397174_METAG_HPIDOFNN	GCF_006385135.1
3300025890_27	GCA_002717285.1
3300025897_43	GCA_002469885.1
TARA_SAMEA2621487_METAG_NGKNKFIP	GCA_002339165.1
TARA_SAMEA4396538_METAG_AEEOOKMC	GCA_002339165.1
TARA_SAMN05326649_METAG_SOC00010	GCA_002339165.1
Genome_022	GCA_002336405.1
TARA_SAMEA2621401_METAG_OBGIGDGA	GCA_002336405.1
TARA_SAMEA2621423_METAG_MMFGIHGM	GCA_002336405.1
TARA_SAMEA4398341_METAG_LHBKEGEM	GCA_002336405.1
3300020347_3	GCA_002684375.1
TARA_SAMEA2620970_METAG_OJJJPFLA	GCA_002684375.1
3300020347_10	GCA_002683685.1
TARA_SAMEA4397295_METAG_EHHOEIHM	GCA_002401685.1
3300027244_1	GCA_009920775.1
3300020266_6	GCF_001642945.1
3300020347_4	GCF_001642945.1
3300025668_18	GCF_001642945.1
3300025705_19	GCF_001642945.1
3300027506_7	GCF_001642945.1
MARD_SAMN03892967_REFG_MMP03892967	GCF_001642945.1
TARA_SAMEA2619766_METAG_DIMCKEKF	GCF_001642945.1
TARA_SAMEA2620970_METAG_MMCNDLAO	GCF_001642945.1
TARA_SAMEA2620980_METAG_LAEKGEHP	GCF_001642945.1
TARA_SAMEA2623116_METAG_MCLEHBBC	GCF_001642945.1
TARA_SAMEA2620666_METAG_EEJFPAAF	GCA_002712065.1
TARA_SAMEA2622048_METAG_ENHCJFFL	GCA_002712065.1
TARA_SAMEA2623155_METAG_IACCCKAB	GCA_002712065.1
MARD_SAMN08886372_SAGS_MMP08886372	GCA_003215435.1
3300013103_31	GCA_003646025.1
TARA_SAMEA2619677_METAG_CHAHPNEN	GCF_000338295.1
TARA_SAMEA2620668_METAG_NDBDJPBG	GCF_000338295.1
TARA_SAMEA4397174_METAG_GINJNJCP	GCF_000338295.1
TARA_SAMEA4398387_METAG_IBMMFFJE	GCF_000338295.1
TARA_SAMEA4397174_METAG_EGMDODDO	GCF_000346295.1
TARA_SAMEA4398238_METAG_KPHFHLOE	GCF_000346295.1
TARA_SAMEA4397174_METAG_AAHMBJDC	GCA_002712165.1
TARA_SAMEA4397489_METAG_LJGOPMMD	GCA_002712165.1
MARD_SAMN05444003_REFG_MMP05444003	GCF_900129845.1
TARA_SAMEA2621401_METAG_HMOFNEGP	GCA_000981705.1
TARA_SAMEA2621423_METAG_IGMJFLMF	GCA_000981705.1
TARA_SAMEA4397472_METAG_LMGDGBPA	GCA_000981705.1
TARA_SAMEA4397516_METAG_FGBONFPL	GCA_000981705.1
TARA_SAMEA4397842_METAG_AGACCHCI	GCA_000981705.1
TARA_SAMEA4397930_METAG_FDOALGEH	GCA_000981705.1
TARA_SAMEA4398009_METAG_KFDHDLHA	GCA_000981705.1
TARA_SAMEA4398094_METAG_KAIHMEFI	GCA_000981705.1
TARA_SAMEA4398296_METAG_NBGJGHDC	GCA_000981705.1
3300020309_3	GCA_000981705.1
TARA_SAMEA4397034_METAG_KHGLEGHM	GCA_000981705.1
TARA_SAMEA4397239_METAG_DGEKPGED	GCA_000981705.1
TARA_SAMEA4397426_METAG_DDEDKPON	GCA_000981705.1
TARA_SAMEA4397611_METAG_OIMMFBHC	GCA_000981705.1
3300024185_4	GCF_900107355.1
3300024236_3	GCF_900107355.1
3300028414_7	GCF_900107355.1
3300024292_6	GCF_900107355.1
3300024294_9	GCF_900107355.1
3300024314_4	GCF_900107355.1
3300024321_6	GCF_900107355.1
3300024326_7	GCF_900107355.1
3300024328_7	GCF_900107355.1
3300024329_5	GCF_900107355.1
3300024359_5	GCF_900107355.1
3300024413_4	GCF_900107355.1
3300026479_5	GCF_900107355.1
3300026483_6	GCF_900107355.1
3300028008_9	GCF_900107355.1
3300028111_6	GCF_900107355.1
3300028129_9	GCF_900107355.1
MARD_SAMN05444486_REFG_MMP05444486	GCF_900107355.1
MARD_SAMEA3542137_REFG_MMP3542137	GCF_001458215.1
3300025894_43	GCA_003536295.1
3300027582_9	GCF_000169395.1
TARA_SAMEA4397239_METAG_DLOHGFCN	GCA_003645435.1
TARA_SAMEA4397311_METAG_ENPFOOIL	GCA_003645435.1
TARA_SAMEA4397649_METAG_MIMGGCOL	GCA_003645435.1
TARA_SAMEA4397842_METAG_LKCECJEK	GCA_003645435.1
3300024335_9	GCA_002478745.1
TARA_SAMEA4397034_METAG_BEJJLMAO	GCA_002478745.1
TARA_SAMEA4397239_METAG_IFKGMDCJ	GCA_002478745.1
TARA_SAMEA4397426_METAG_DJIEGDCK	GCA_002478745.1
TARA_SAMEA4397756_METAG_GPNNLFDB	GCA_002478745.1
TARA_SAMEA4398009_METAG_OPMNFMGF	GCA_002478745.1
TARA_SAMEA4398150_METAG_DOGMCALJ	GCA_002478745.1
TARA_SAMEA4397118_METAG_PGCEFNEO	GCA_002862985.1
TARA_SAMEA4397472_METAG_AMLOAKEN	GCF_902705825.1
TARA_SAMEA4397118_METAG_CDEACHMB	GCF_902705825.1
3300022227_19	GCA_002731375.1
TARA_SAMEA2622149_METAG_ANGGDELM	GCA_002731375.1
TARA_SAMEA2623295_METAG_LCBNAALP	GCA_002731375.1
3300028174_8	GCA_002731375.1
TARA_SAMEA4396515_METAG_COJOLNON	GCF_002115755.1
TARA_SAMEA4396988_METAG_MGOBBFJM	GCF_002115755.1
TARA_SAMEA4398001_METAG_BPLHNGEK	GCF_002115755.1
TARA_SAMEA4397051_METAG_BDIOPMOI	GCF_002115755.1
TARA_SAMEA4398432_METAG_EGCBDMCB	GCF_002115755.1
MARD_SAMN02927983_REFG_MMP02927983	GCF_003326755.1
TARA_SAMEA4397489_METAG_PKJFCHJO	GCF_002115745.1
TARA_SAMEA4398432_METAG_IFLIFCAK	GCF_002115745.1
MARD_SAMN02927979_REFG_MMP02927979	GCF_000300235.2
MARD_SAMN02927982_REFG_MMP02927982	GCF_000300235.2
MARD_SAMN02927985_REFG_MMP02927985	GCF_000300235.2
MARD_SAMN04515623_REFG_MMP04515623	GCF_000300235.2
TARA_SAMEA2619854_METAG_OEONFHLP	GCF_000300235.2
TARA_SAMEA2619992_METAG_MLOOJNKA	GCF_000300235.2
TARA_SAMEA2620663_METAG_MPFNOACD	GCF_000300235.2
TARA_SAMEA2620991_METAG_NCKFGONK	GCF_000300235.2
TARA_SAMEA2621213_METAG_MABPLMKK	GCF_000300235.2
TARA_SAMEA2622331_METAG_IHGANIMO	GCF_000300235.2
MARD_SAMN02927977_REFG_MMP02927977	GCF_001613795.1
MARD_SAMN02927974_REFG_MMP02927974	GCF_000421265.1
TARA_SAMEA2619815_METAG_DMDGBMFC	GCF_000421265.1
TARA_SAMEA4396515_METAG_IJHFFIED	GCF_000421265.1
TARA_SAMEA4396988_METAG_LGIOJGME	GCF_000421265.1
TARA_SAMEA4397627_METAG_ONLGAJJH	GCF_000421265.1
TARA_SAMEA4397722_METAG_BKLGAPKD	GCF_000421265.1
TARA_SAMEA4397859_METAG_MNNGMEMD	GCF_000421265.1
TARA_SAMEA4398193_METAG_FNJJBEFB	GCF_000421265.1
MARD_SAMN02927978_REFG_MMP02927978	GCF_002844235.1
MARD_SAMN02927981_REFG_MMP02927981	GCF_003326675.1
MARD_SAMN02927984_REFG_MMP02927984	GCF_003326795.1
3300024344_28	GCA_002973575.1
3300013099_32	GCA_003643835.1
3300020350_2	GCA_002720855.1
3300020351_6	GCA_002720855.1
TARA_SAMEA2622796_METAG_PLIEIEDC	GCA_002720855.1
TARA_SAMEA2623295_METAG_GEECICCH	GCA_002327565.1
TARA_SAMEA2623390_METAG_EOEGPGLG	GCA_002327565.1
TARA_SAMEA4397174_METAG_MOJMLGLL	GCF_009649675.1
TARA_SAMEA4397489_METAG_JCLJMEBD	GCF_009649675.1
TARA_SAMEA4397666_METAG_MHPADDOO	GCF_009649675.1
TARA_SAMEA4397920_METAG_NHFLOOAL	GCF_009649675.1
3300025039_8	GCF_900109285.1
MARD_SAMN04488526_REFG_MMP04488526	GCF_900109285.1
3300027980_25	GCF_002924445.1
TARA_SAMEA4397174_METAG_PECNKBEJ	GCF_002924445.1
TARA_SAMEA4397330_METAG_KHDOKGAD	GCF_002924445.1
TARA_SAMEA2619952_METAG_JPCHGGGP	GCA_002686685.1
TARA_SAMEA2619531_METAG_AOLGLPAP	GCA_902526635.1
TARA_SAMEA2619766_METAG_IADKJNGD	GCA_902526635.1
3300020362_10	GCA_001627655.1
3300020403_24	GCA_001627655.1
TARA_SAMEA2620081_METAG_MPICKOMB	GCA_001627655.1
TARA_SAMEA2619766_METAG_PDLHCFHF	GCA_002457745.1
3300027838_9	GCA_002687515.1
TARA_SAMEA2619970_METAG_OIDOACNG	GCA_002687515.1
TARA_SAMEA2621300_METAG_EKFPEFJE	GCA_002325375.1
TARA_SAMEA2621285_METAG_ICLNENCH	GCA_002325375.1
TARA_SAMEA4396941_METAG_IEKADHHE	GCA_002325375.1
TARA_SAMEA4397445_METAG_JNHKOBNB	GCA_002325375.1
TARA_SAMEA4397815_METAG_MGOOMLHG	GCA_002325375.1
TARA_SAMEA4397948_METAG_CJELGJCM	GCA_002325375.1
TARA_SAMEA4398387_METAG_EGPMIOEA	GCA_002325375.1
TARA_SAMEA2620812_METAG_FGHEDPBG	GCA_002706405.1
TARA_SAMN05326643_METAG_ASW00002	GCA_002433335.1
TARA_SAMEA2622690_METAG_PCAJHLNK	GCA_002937455.1
TARA_SAMEA2622695_METAG_PPIEDCML	GCA_002937455.1
TARA_SAMEA4396941_METAG_MAKPDEGA	GCA_002689465.1
TARA_SAMEA4397489_METAG_DDCHKMAM	GCA_002689465.1
TARA_SAMEA2622710_METAG_BPCIPLNH	GCA_002471575.1
TARA_SAMEA2622716_METAG_FCPPLOOE	GCA_002471575.1
TARA_SAMEA2622766_METAG_EDDOGMGI	GCA_002471575.1
TARA_SAMN05326645_METAG_PSE00016	GCF_000264455.2
MARD_SAMN05421511_REFG_MMP05421511	GCF_000299935.1
TARA_SAMEA4396489_METAG_GPEGENCD	GCF_000299935.1
TARA_SAMEA4396988_METAG_IJHFGOAC	GCF_000299935.1
TARA_SAMEA4398360_METAG_BPNDFBAG	GCF_000299935.1
MARD_SAMN04488568_REFG_MMP04488568	GCF_900103475.1
TARA_SAMEA4397330_METAG_JPCJHKEM	GCF_900103475.1
TARA_SAMEA4397666_METAG_KACOENPP	GCF_900103475.1
TARA_SAMEA4398238_METAG_MBGMDCJJ	GCF_900103475.1
TARA_SAMEA4398315_METAG_POPKPLNF	GCF_900103475.1
TARA_SAMEA4397023_METAG_CCMDBIHC	GCF_900103475.1
TARA_SAMEA4397489_METAG_EOIDKPKM	GCF_900103475.1
3300027980_37	GCF_000014745.1
MARD_SAMN08769778_REFG_MMP08769778	GCF_003634045.1
TARA_SAMN05326645_METAG_PSE00002	GCA_002707795.1
MARD_SAMN08903215_REFG_MMP08903215	GCF_003129605.1
TARA_SAMEA4397859_METAG_GLPLBGPK	GCA_013911755.1
3300025027_2	GCF_000241465.1
3300027668_9	GCF_000241465.1
3300025892_13	GCA_002292295.1
3300027844_33	GCA_002311865.1
MARD_SAMN05791069_REFG_MMP05791069	GCF_008247605.1
MARD_SAMN09228975_REFG_MMP09228975	GCF_003259185.1
TARA_SAMN05326648_METAG_IOS00003	GCA_002704915.1
Genome_030	GCF_009649675.1
TARA_SAMEA4398238_METAG_DNPPHHEA	GCA_002731375.1
3300027607_43	GCA_013002535.1
3300009702_50	GCA_004356335.1
TARA_SAMEA2622801_METAG_CBEJFPFF	GCA_002722885.1
MARD_SAMN02436134_REFG_MMP02436134	GCF_000152745.1
TARA_SAMN05326648_METAG_IOS00008	GCF_000152745.1
TARA_SAMEA2620565_METAG_CLFIELCF	GCA_014639075.1
3300020266_7	GCA_002457135.1
BGEO_SAMN07136643_METAG_DDMCANDG	GCA_002457135.1
TARA_SAMEA2619531_METAG_NCMMPLFF	GCA_002457135.1
TARA_SAMEA2619766_METAG_PJEAKBDD	GCA_002457135.1
3300027607_40	GCA_004356335.1
MARD_SAMN05818643_REFG_MMP05818643	GCF_001927245.1
Genome_032	GCA_001464215.1
3300020429_13	GCA_002480495.1
TARA_SAMN05326641_METAG_ANW00001	GCA_002480495.1
3300025257_5	GCA_013823365.1
TARA_SAMEA2620812_METAG_HDCKCBGN	GCA_002694985.1
TARA_SAMEA2622212_METAG_LOCHKFBB	GCA_002684405.1
TARA_SAMEA2620947_METAG_GLLMAFGJ	GCA_002841195.1
3300027607_45	GCF_000689395.1
TARA_SAMEA2619531_METAG_LADHKJJF	GCA_002338565.1
TARA_SAMEA2622796_METAG_NPJHAAOM	GCA_002338565.1
TARA_SAMEA2619531_METAG_CGBMIEPN	GCA_002173095.1
TARA_SAMEA2620198_METAG_OMEDOALG	GCA_002692725.1
TARA_SAMEA4396489_METAG_JFPKFPED	GCF_000374525.1
TARA_SAMEA4397445_METAG_DNCIPDJB	GCF_000374525.1
3300028595_3	GCF_000015165.1
MARD_SAMN09388146_REFG_MMP09388146	GCF_003226555.1
3300012953_13	GCA_002684655.1
MALA_SAMN05422133_METAG_FNEHNFBK	GCF_001889605.1
MARD_SAMN08730821_REFG_MMP08730821	GCF_003015025.1
3300028399_9	GCA_011321845.1
TARA_SAMEA4396489_METAG_KKGDMKHA	GCF_000759435.1
TARA_SAMEA4396515_METAG_JGLKMNCE	GCA_002733955.1
TARA_SAMEA4397920_METAG_GFPOHCNM	GCF_902498795.1
TARA_SAMEA2621191_METAG_POKGBONJ	GCA_002707605.1
TARA_SAMEA2621213_METAG_AAEHPKID	GCA_002707605.1
TARA_SAMEA4396489_METAG_GEGHDJAN	GCF_000722615.1
TARA_SAMEA4397023_METAG_ACFKGOCL	GCF_000722615.1
TARA_SAMEA4398001_METAG_EGKJEALB	GCF_000722615.1
3300021410_7	GCF_001423425.1
3300025252_3	GCA_002706335.1
MALA_SAMN05422120_METAG_IFLJGABO	GCA_002706335.1
MALA_SAMN05422133_METAG_LICJKDFC	GCA_002706335.1
MARD_SAMN02436126_REFG_MMP02436126	GCF_000153705.1
MARD_SAMD00028746_REFG_MMP00028746	GCF_000153465.1
MARD_SAMN02436161_REFG_MMP02436161	GCF_000153465.1
3300005253_6	GCA_011050685.1
TARA_SAMEA4396489_METAG_FPKKKDHE	GCF_010500815.1
3300025059_1	GCA_002354635.1
3300025168_5	GCA_002354635.1
TARA_SAMEA4397051_METAG_NGAHLNDD	GCA_002354635.1
TARA_SAMEA2621564_METAG_GKALJALI	GCA_002354635.1
TARA_SAMEA4397815_METAG_KJLCEJNP	GCF_013371215.1
TARA_SAMEA4398360_METAG_MHKMMONG	GCF_013371215.1
TARA_SAMEA4397948_METAG_BNMPBJDB	GCF_013371215.1
3300021409_15	GCA_001724215.1
3300021410_11	GCA_001724215.1
MARD_SAMN09770279_REFG_MMP09770279	GCF_001441535.1
TARA_SAMEA2620039_METAG_CCAPJDHN	GCF_001555775.1
TARA_SAMEA4398238_METAG_GONOIKHO	GCA_014645195.1
3300025039_10	GCF_001678665.1
3300025274_7	GCF_001635685.1
3300020332_2	GCA_002377695.1
3300020478_30	GCA_002377695.1
TARA_SAMN05326651_METAG_RED00001	GCA_002377695.1
TARA_SAMEA2619992_METAG_OLPJMKGD	GCF_000176355.1
TARA_SAMEA2621271_METAG_BHECBMAO	GCF_000176355.1
MARD_SAMN09269770_REFG_MMP09269770	GCF_003363135.1
MARD_SAMEA2719621_REFG_MMP2719621	GCF_000756795.1
MARD_SAMN04488060_REFG_MMP04488060	GCF_900115585.1
3300021365_16	GCF_002895025.1
MARD_SAMN05327868_REFG_MMP05327868	GCF_002895025.1
TARA_SAMEA2619992_METAG_NHNKBEME	GCF_002895025.1
TARA_SAMEA2620882_METAG_PNFNJNEO	GCF_002895025.1
TARA_SAMEA2622673_METAG_BJPDMJAG	GCF_002895025.1
3300012954_21	GCF_011762005.1
MARD_SAMN04957306_REFG_MMP04957306	GCF_011762005.1
TARA_SAMEA2620039_METAG_JCLMFLPE	GCF_011762005.1
3300025264_7	GCF_009828015.1
3300025293_9	GCF_009828015.1
3300025300_9	GCF_009828015.1
TARA_SAMEA2619992_METAG_PAMHGFED	GCF_009828015.1
TARA_SAMEA2620120_METAG_CGJKEMNL	GCF_009828015.1
TARA_SAMEA2620663_METAG_CBDKPAKP	GCF_009828015.1
TARA_SAMEA2620925_METAG_LJBBMNFI	GCF_009828015.1
TARA_SAMEA2621191_METAG_MEEJFHNA	GCF_009828015.1
TARA_SAMEA2622765_METAG_OOCANDGF	GCF_009828015.1
3300025059_14	GCF_009828015.1
3300025079_6	GCF_009828015.1
TARA_SAMEA4397666_METAG_HIJOACGG	GCF_009828015.1
MARD_SAMN09939629_REFG_MMP09939629	GCF_003605755.1
MARD_SAMN10320226_REFG_MMP10320226	GCF_003605755.1
3300025218_5	GCA_002341345.1
3300025257_6	GCA_002341345.1
MARD_SAMN09930779_REFG_MMP09930779	GCF_003584015.1
MARD_SAMD00019870_REFG_MMP00019870	GCF_000813185.1
MARD_SAMN10130826_REFG_MMP10130826	GCF_003610805.1
3300021375_8	GCF_000315525.1
MARD_SAMD00112194_REFG_MMP00112194	GCF_008710155.1
TARA_SAMEA4397489_METAG_PMFBIFBE	GCF_002312805.1
TARA_SAMEA4397920_METAG_IGHDIIEB	GCF_002312805.1
TARA_SAMEA2619815_METAG_EELKOFIF	GCF_000367345.1
MARD_SAMN02436131_REFG_MMP02436131	GCF_000153545.1
TARA_SAMEA4397004_METAG_OCACEJAG	GCF_004122115.1
TARA_SAMEA4397859_METAG_GMFDIFPD	GCF_004122115.1
3300025132_4	GCF_005502465.1
TARA_SAMEA2620120_METAG_HKKEINPH	GCA_002375465.1
TARA_SAMEA2619815_METAG_MMLGKPHN	GCA_002723255.1
TARA_SAMEA4397023_METAG_GLMDEDKP	GCA_002723255.1
TARA_SAMEA2619815_METAG_AOBADPKK	GCA_002337455.1
TARA_SAMEA4398001_METAG_ODDBFCGM	GCF_005222805.1
TARA_SAMEA4397023_METAG_FPCKBFON	GCF_005222805.1
3300007346_4	GCF_005222805.1
TARA_SAMEA4396489_METAG_GDAHBGLF	GCF_005222805.1
TARA_SAMEA4397445_METAG_NJDIOBDK	GCF_005222805.1
TARA_SAMEA4397174_METAG_HOMGNEGA	GCF_003076755.1
TARA_SAMEA4397445_METAG_EKMGMHMJ	GCF_003076755.1
TARA_SAMEA2620256_METAG_FEMCGAMN	GCA_002692855.1
MARD_SAMN09074869_REFG_MMP09074869	GCF_003385775.1
MARD_SAMN04488117_REFG_MMP04488117	GCF_000299875.1
TARA_SAMEA2619791_METAG_DBIFCBNB	GCF_000299875.1
TARA_SAMEA4397489_METAG_MDCPFLFP	GCF_000299875.1
TARA_SAMEA4398432_METAG_MGKICFLD	GCF_000299875.1
MARD_SAMN10362856_REFG_MMP10362856	GCF_003814915.1
TARA_SAMEA2621191_METAG_MJDMCHJO	GCA_002709235.1
3300027790_47	GCA_002746255.1
TARA_SAMEA2623446_METAG_CAGACCPM	GCF_005849285.1
TARA_SAMN05326641_METAG_ANW00004	GCF_005849285.1
3300027790_9	GCA_008081395.1
3300027820_10	GCA_008081395.1
TARA_SAMEA2619970_METAG_ACENMCNE	GCA_002686135.1
TARA_SAMEA2619974_METAG_MNBJOKGJ	GCA_002686135.1
TARA_SAMEA2620035_METAG_FCOHJMAC	GCA_002686135.1
TARA_SAMEA2623295_METAG_KOGOHOCP	GCA_002686135.1
TARA_SAMEA2623390_METAG_OONCEHDB	GCA_002686135.1
TARA_SAMEA2623295_METAG_JBELJAOF	GCA_002686135.1
3300020413_9	GCA_002168225.1
3300020459_15	GCA_002168225.1
TARA_SAMEA2619531_METAG_FLAJGHOH	GCA_002168225.1
TARA_SAMEA2621099_METAG_FOEELOBE	GCA_002168225.1
TARA_SAMEA2621232_METAG_MODLLLNB	GCA_002168225.1
3300020429_10	GCA_002721365.1
3300027771_7	GCA_002378665.1
TARA_SAMEA4397472_METAG_LCKKDFDK	GCA_002378665.1
TARA_SAMEA4397516_METAG_NDKGCCDJ	GCA_002378665.1
TARA_SAMEA4397903_METAG_HMDDLJIK	GCA_002378665.1
TARA_SAMEA4398067_METAG_NOLKPMGL	GCA_002378665.1
TARA_SAMEA4397023_METAG_GPOLAJDG	GCA_002378665.1
TARA_SAMEA4398238_METAG_AIJMAKNN	GCA_002378665.1
3300027757_7	GCA_002378665.1
TARA_SAMEA2619992_METAG_DKKFMLDK	GCA_002363865.1
TARA_SAMEA2621502_METAG_JPBBBKDD	GCA_002363865.1
3300025093_13	GCF_003730275.1
3300025218_6	GCF_003730275.1
TARA_SAMEA2620384_METAG_KNFDGPKC	GCF_003730275.1
TARA_SAMEA2620421_METAG_FOHHMLJE	GCF_003730275.1
TARA_SAMEA4396489_METAG_BAKOCCBA	GCF_003730275.1
3300025671_6	GCF_011064825.1
MARD_SAMN05192570_REFG_MMP05192570	GCF_900116065.1
3300010153_6	GCF_000682775.1
3300012952_18	GCF_000682775.1
3300025039_7	GCF_000682775.1
3300025216_3	GCF_000682775.1
3300025247_5	GCF_000682775.1
3300025264_6	GCF_000682775.1
3300025274_2	GCF_000682775.1
3300025296_8	GCF_000682775.1
MALA_SAMN05422136_METAG_EJCEPPIJ	GCF_000682775.1
TARA_SAMEA2620384_METAG_PFNFNGAP	GCF_000682775.1
TARA_SAMEA2619747_METAG_JBDDHCJO	GCF_000682775.1
TARA_SAMEA2619779_METAG_DNGIFLGN	GCF_000682775.1
TARA_SAMEA2619791_METAG_ACDNDFDF	GCF_000682775.1
TARA_SAMEA2619815_METAG_DPIDHPED	GCF_000682775.1
TARA_SAMEA2619903_METAG_DNJJBGJI	GCF_000682775.1
TARA_SAMEA2620120_METAG_NLNLGMDD	GCF_000682775.1
TARA_SAMEA2621213_METAG_JEHJKPMI	GCF_000682775.1
TARA_SAMEA2621502_METAG_EPNJGPCL	GCF_000682775.1
TARA_SAMEA2622497_METAG_EAEFOEAD	GCF_000682775.1
TARA_SAMEA4397023_METAG_EKACPPLN	GCF_000682775.1
TARA_SAMEA4397747_METAG_COALLMCB	GCF_000682775.1
TARA_SAMEA4398266_METAG_NPKFBIKJ	GCF_000682775.1
TARA_SAMEA4398360_METAG_HKMLNLDB	GCF_000682775.1
TARA_SAMEA2621564_METAG_APHEDOHH	GCA_002414505.1
TARA_SAMEA4397489_METAG_AJOONDAH	GCA_002414505.1
TARA_SAMEA4397586_METAG_HLCINPKC	GCA_002414505.1
TARA_SAMEA4397815_METAG_PJGKDJLL	GCA_002414505.1
TARA_SAMEA2621191_METAG_PCPJFHHO	GCF_000682715.1
TARA_SAMEA2620668_METAG_KEPDIEPN	GCA_002695785.1
3300020429_9	GCF_000685235.1
TARA_SAMEA2622923_METAG_BHAEFEEJ	GCF_000685235.1
TARA_SAMEA4398432_METAG_GEHJDHAP	GCF_000685235.1
TARA_SAMEA4397586_METAG_NMBCHNOJ	GCA_000961795.1
TARA_SAMEA4397920_METAG_PIPKNLNE	GCA_000961795.1
TARA_SAMEA4397489_METAG_LLMKMODP	GCA_000961795.1
TARA_SAMEA4398027_METAG_CDMGOKMD	GCA_000961795.1
TARA_SAMEA4398111_METAG_PFEAKHKP	GCA_000961795.1
TARA_SAMEA4398315_METAG_PPLMPLIM	GCA_000961795.1
TARA_SAMEA4397747_METAG_APBNGNBB	GCA_000961795.1
TARA_SAMEA4397747_METAG_JJNGHCCK	GCA_000961795.1
TARA_SAMEA4397859_METAG_MPLILCAE	GCA_000961795.1
TARA_SAMEA4398001_METAG_KDFKCPOD	GCA_000961795.1
TARA_SAMEA4398111_METAG_GFFHMLHH	GCA_000961795.1
TARA_SAMEA4398111_METAG_HDJBBIBM	GCA_000961795.1
MARD_SAMN09915281_REFG_MMP09915281	GCF_003576285.1
MARD_SAMN09915283_REFG_MMP09915283	GCF_003576285.1
MARD_SAMN09915279_REFG_MMP09915279	GCF_003576345.1
MARD_SAMN09915280_REFG_MMP09915280	GCF_003576245.1
TARA_SAMEA4397586_METAG_PFHBEKHI	GCA_002731875.1
TARA_SAMEA4397666_METAG_NFPECOAA	GCA_002731875.1
TARA_SAMEA4398360_METAG_AAPDMNHC	GCA_002731875.1
TARA_SAMEA4396515_METAG_MAOJNANK	GCA_011050655.1
TARA_SAMEA4397295_METAG_PHDKGDLE	GCA_011050655.1
TARA_SAMEA4397586_METAG_OEMMBNGM	GCA_011050655.1
3300025684_10	GCF_003148775.1
MARD_SAMN10076538_REFG_MMP10076538	GCF_003646465.1
TARA_SAMEA4396489_METAG_LNPLLIJH	GCF_003646465.1
MARD_SAMN09080319_REFG_MMP09080319	GCF_003122215.1
3300025293_3	GCF_900141995.1
MARD_SAMN04488011_REFG_MMP04488011	GCF_900141995.1
MARD_SAMN04488012_REFG_MMP04488012	GCF_900141995.1
MARD_SAMN04490244_REFG_MMP04490244	GCF_900111315.1
MARD_SAMN04488047_REFG_MMP04488047	GCF_900115595.1
MARD_SAMN05421762_REFG_MMP05421762	GCF_900109195.1
MARD_SAMN02436081_REFG_MMP02436081	GCF_000152725.1
MARD_SAMN09684733_REFG_MMP09684733	GCF_003344785.1
MARD_SAMN06644953_REFG_MMP06644953	GCF_003217735.2
Genome_018	GCF_000466965.1
MARD_SAMN04488567_REFG_MMP04488567	GCF_900102015.1
3300009790_8	GCF_000153725.1
MARD_SAMN02436105_REFG_MMP02436105	GCF_000153725.1
MARD_SAMN04488105_REFG_MMP04488105	GCF_900102075.1
MARD_SAMN05444415_REFG_MMP05444415	GCF_001969385.1
MARD_SAMN05444413_REFG_MMP05444413	GCF_900109705.1
MARD_SAMN05216258_REFG_MMP05216258	GCF_900113695.1
TARA_SAMEA4396489_METAG_LPGIOKCC	GCF_900113695.1
TARA_SAMEA4398001_METAG_MAGPKEIF	GCF_900113695.1
MARD_SAMN05444336_REFG_MMP05444336	GCF_900106695.1
MARD_SAMN04488020_REFG_MMP04488020	GCF_900172315.1
MARD_SAMN05444339_REFG_MMP05444339	GCF_900128995.1
TARA_SAMEA2620882_METAG_ECPJEPLI	GCA_002294185.1
TARA_SAMEA2623649_METAG_NCKOBIHG	GCA_002294185.1
TARA_SAMEA4398315_METAG_BPOJMCNG	GCF_006151785.1
TARA_SAMEA4398083_METAG_EIBFECHC	GCF_006151785.1
MARD_SAMN09228017_REFG_MMP09228017	GCF_003259195.1
TARA_SAMEA2620812_METAG_HIEKJCAB	GCA_002695005.1
TARA_SAMEA4396515_METAG_ILPMHHEK	GCF_000156335.1
TARA_SAMEA4397536_METAG_IBGBAAJA	GCA_013139555.1
TARA_SAMEA4397330_METAG_AJIEMPFL	GCF_003352065.1
MARD_SAMN05444851_REFG_MMP05444851	GCF_900109955.1
MARD_SAMEA3535146_REFG_MMP3535146	GCF_001457775.1
MARD_SAMN02436137_REFG_MMP02436137	GCF_000152965.1
MARD_SAMN09269650_REFG_MMP09269650	GCF_003575965.1
TARA_SAMEA4397489_METAG_PJPKEKDA	GCF_003575965.1
TARA_SAMEA4398027_METAG_DLDFCDCP	GCF_003575965.1
TARA_SAMEA2623327_METAG_CFOJFPKH	GCF_002237555.1
MARD_SAMN05444149_REFG_MMP05444149	GCF_900129395.1
TARA_SAMEA4397330_METAG_GENHDNHJ	GCF_900129395.1
TARA_SAMEA4397023_METAG_CJMNMLBC	GCF_900129395.1
TARA_SAMEA4397023_METAG_OPBOBABD	GCF_900129395.1
TARA_SAMEA4398027_METAG_FDKLNHGC	GCF_900129395.1
TARA_SAMEA4398027_METAG_PLPCHCNP	GCF_900129395.1
TARA_SAMEA4398168_METAG_NGBJHDBI	GCF_900129395.1
