GenomeID	Others	RiPPs	NRPS	PKS	Terpene
TARA_SAMEA4398315_METAG_AFFNKFDC	2	4	1	2	1
3300027043_7	0	2	1	1	1
3300011926_6	0	0	0	1	1
3300027760_16	0	0	0	0	1
GORG_SAMEA6073747_SAGS_AG914G10	0	0	0	0	1
3300011868_3	3	1	1	0	0
3300013723_1	3	1	1	0	2
TARA_SAMEA4397516_METAG_EDFOGEAE	0	0	0	0	2
TARA_SAMN05326642_METAG_ASE00021	0	0	0	0	2
TARA_SAMEA2591098_METAG_BFGIGGHJ	0	2	0	0	4
BGEO_SAMN07136711_METAG_HLHJIJHL	2	0	0	0	0
3300025566_2	1	1	1	0	0
GORG_SAMEA6068963_SAGS_AG359I09	1	0	0	0	1
3300025044_12	0	0	0	0	1
TARA_SAMEA2591122_METAG_FOEIEFKC	0	0	0	0	1
MARD_SAMN05418029_REFG_MMP05418029	6	1	1	1	0
3300027815_11	1	1	3	1	3
3300025664_7	0	1	1	0	1
TARA_SAMEA4397239_METAG_IEHLNMEJ	0	0	0	0	2
TARA_SAMEA2619782_METAG_BLBCMCBI	0	0	0	0	2
TARA_SAMEA2622801_METAG_LJELNJIM	0	0	0	0	2
3300019458_28	1	0	0	0	1
3300011703_2	3	0	2	0	0
MARD_SAMN09269770_REFG_MMP09269770	0	3	0	0	1
3300020428_10	0	0	2	2	2
3300011480_5	0	0	0	0	1
3300011696_2	1	0	0	1	1
GORG_SAMEA6068673_SAGS_AG365B19	0	0	0	0	1
TARA_SAMEA2621448_METAG_KIKGNEIO	0	0	0	0	1
3300013678_1	6	0	1	0	1
TARA_SAMEA4397004_METAG_LIPKJGAN	0	0	0	0	2
3300027719_23	2	1	0	0	1
GORG_SAMEA6075543_SAGS_AG404N13	0	0	0	0	1
TARA_SAMEA2622923_METAG_EMAJFPMF	2	0	0	1	2
TARA_SAMEA4397948_METAG_GPKHPDLL	2	0	0	0	0
TARA_SAMEA2622021_METAG_AFNAJJPE	0	0	0	0	2
BGEO_SAMN07136681_METAG_LOCPNJEH	0	0	0	0	1
TARA_SAMEA2623390_METAG_IFCMLOCO	0	0	0	0	1
TARA_SAMEA2620081_METAG_CKIPLNNO	0	0	0	0	1
TARA_SAMEA2623673_METAG_DNKJCGNK	0	0	0	0	1
TARA_SAMEA2591108_METAG_LPAOAKBG	0	0	0	1	2
3300017540_12	1	0	0	0	0
TARA_SAMEA2622822_METAG_BJNBAMOE	2	0	0	0	0
3300014699_4	3	0	0	0	0
TARA_SAMEA2619678_METAG_OFOFDBBD	0	0	0	0	2
3300009790_41	0	1	1	0	0
3300025662_7	0	0	1	1	0
MARD_SAMN05444353_REFG_MMP05444353	1	0	0	1	1
3300011706_4	0	1	0	0	0
MARD_SAMN08886156_SAGS_MMP08886156	0	1	0	0	2
3300013485_1	3	1	1	0	2
3300011738_3	1	0	0	0	1
GORG_SAMEA6074742_SAGS_AG919F04	0	0	0	0	1
TARA_SAMEA2622764_METAG_AMGFCHMA	0	0	0	0	2
TARA_SAMEA2621107_METAG_BHMONOME	2	0	0	0	1
TARA_SAMEA4397815_METAG_PJGKDJLL	1	0	0	1	0
3300022900_27	2	1	1	0	0
3300018044_7	2	0	0	0	0
3300017532_58	0	0	1	0	1
TARA_SAMEA4397705_METAG_MDFKMOBM	0	0	0	0	2
3300014612_4	0	2	0	0	0
3300027742_15	3	1	0	0	0
3300011962_6	0	0	0	1	1
GORG_SAMEA6075826_SAGS_AG390N19	0	0	0	0	1
TARA_SAMN05326646_METAG_PSW00067	1	0	0	0	1
3300024919_2	2	3	0	0	0
TARA_SAMEA2619815_METAG_DPIDHPED	0	0	0	1	0
GORG_SAMEA6079655_SAGS_AG426K09	0	0	0	0	1
TARA_SAMEA4397930_METAG_CEFOOFDK	1	0	0	0	1
3300011213_2	3	5	0	1	1
GORG_SAMEA6071460_SAGS_AG901B17	0	0	0	0	1
3300009083_103	1	0	1	0	2
3300014158_9	2	1	2	1	1
TARA_SAMEA2621285_METAG_ICLNENCH	2	1	0	0	2
3300022919_6	0	1	0	0	1
3300018057_23	1	0	0	0	0
GORG_SAMEA6071561_SAGS_AG901K05	0	0	0	0	1
3300013927_2	4	0	2	0	0
3300019760_7	2	0	1	0	0
GORG_SAMEA6079880_SAGS_AG430I18	0	0	0	0	1
GORG_SAMEA6077620_SAGS_AG333G05	1	0	0	0	0
3300011555_2	6	0	1	0	0
3300027276_39	1	1	0	0	0
3300013137_60	1	0	0	0	0
3300025500_3	1	2	3	1	1
3300021485_8	0	3	1	1	0
TARA_SAMEA4398176_METAG_FHCHNHJL	0	0	0	0	2
TARA_SAMEA2623370_METAG_PBPGMPIL	0	0	0	0	2
TARA_SAMEA2620227_METAG_PDPEFNBK	3	2	2	0	0
3300027800_34	0	1	3	0	1
GORG_SAMEA6076444_SAGS_AG447B22	0	0	0	0	1
3300005662_6	0	0	0	1	2
TARA_SAMEA2621551_METAG_BCOOPLHK	1	0	0	2	0
TARA_SAMEA2623463_METAG_PJOHBPOB	0	0	0	0	1
3300011683_5	0	0	2	1	1
3300027276_25	0	0	1	0	0
TARA_SAMEA4396988_METAG_OIDFPPBO	1	0	0	0	0
GORG_SAMEA6074904_SAGS_AG920C15	0	0	0	0	1
3300013125_8	0	1	0	0	1
TARA_SAMEA2619840_METAG_EAEEDDLG	0	0	0	0	2
GORG_SAMEA6074504_SAGS_AG917P14	0	0	0	0	1
GORG_SAMEA6077272_SAGS_AG325D16	0	0	0	0	1
3300012940_35	0	0	1	0	0
MARD_SAMN08886176_SAGS_MMP08886176	0	1	0	0	3
3300022877_5	0	0	1	1	0
3300011913_3	0	2	1	0	0
TARA_SAMEA2622173_METAG_LPFJLOON	0	0	0	1	2
BGEO_SAMN07136679_METAG_JAMCLPFI	1	0	0	0	0
3300011728_3	0	1	0	0	0
3300020689_1	0	1	1	0	0
3300013126_36	2	1	0	2	1
3300027376_1	0	3	1	2	1
3300028571_61	0	0	0	0	1
3300011823_2	3	2	3	2	0
3300025198_1	5	1	12	4	2
3300026259_3	2	0	0	0	0
3300027878_91	0	1	0	0	1
3300026953_4	0	0	0	0	1
3300025821_11	1	0	0	1	0
3300023314_8	2	0	0	1	1
3300020253_4	0	0	0	0	1
GORG_SAMEA6073560_SAGS_AG913I14	0	0	0	0	1
3300025556_3	1	4	0	0	0
3300020177_13	0	1	0	0	0
GORG_SAMEA6074464_SAGS_AG917M22	0	0	0	0	1
3300024262_33	1	0	0	0	0
TARA_SAMEA2621092_METAG_DJDGNMMA	0	0	0	0	2
TARA_SAMEA4398027_METAG_PLPCHCNP	5	1	0	0	1
TARA_SAMEA4397278_METAG_GFFCFKNM	0	0	0	0	1
3300012275_6	1	0	0	1	1
3300027983_23	2	0	1	2	3
GORG_SAMEA6072580_SAGS_AG908M04	0	0	0	0	1
3300025648_9	0	4	3	1	1
3300011526_2	6	1	1	0	1
TARA_SAMEA4397445_METAG_BMAFPFKN	3	1	1	1	1
GORG_SAMEA6079872_SAGS_AG430I06	0	0	0	0	1
GORG_SAMEA6070728_SAGS_AG897G20	0	0	0	0	1
MARD_SAMN02436134_REFG_MMP02436134	0	0	0	0	1
3300013126_41	2	0	0	0	0
TARA_SAMEA2623488_METAG_ONPNIFAP	0	0	0	0	1
3300027819_40	1	0	0	0	0
TARA_SAMEA2623295_METAG_KJIBCKLP	2	1	0	0	0
GORG_SAMEA6076497_SAGS_AG447E18	0	0	0	0	2
TARA_SAMEA2623756_METAG_DKEICAIH	1	0	0	0	0
BGEO_SAMN07136617_METAG_FKHCGNDB	3	0	3	2	2
TARA_SAMEA4397722_METAG_LBFGKHBH	2	0	0	1	1
3300027607_7	4	4	5	3	3
TARA_SAMEA4398094_METAG_DEFGPIAH	0	0	0	0	1
GORG_SAMEA6078847_SAGS_AG457O03	0	0	0	0	1
TARA_SAMEA2621203_METAG_ALEMOIIO	1	0	0	1	1
TARA_SAMEA4396496_METAG_MNBIMONN	0	0	0	0	2
3300010368_5	2	0	0	1	0
GORG_SAMEA6076619_SAGS_AG447M05	0	0	0	0	1
3300010153_13	1	1	0	0	0
BGEO_SAMN07136720_METAG_JHHIBEML	0	0	0	0	3
3300000366_15	3	0	0	0	0
TARA_SAMEA4396538_METAG_GDHPJNNF	0	0	0	0	1
GORG_SAMEA6070863_SAGS_AG898E05	0	0	0	0	1
3300014684_2	1	1	0	0	0
3300009703_7	4	2	3	4	1
3300027742_34	1	0	0	0	0
3300025664_16	1	0	0	0	2
TARA_SAMEA4398341_METAG_NFOOLMGP	0	0	0	0	1
3300011924_1	0	1	1	0	1
TARA_SAMEA2623627_METAG_EEHCIPFL	2	1	0	1	2
TARA_SAMEA2622796_METAG_PBLMDPAI	0	0	0	0	1
3300025525_10	0	0	0	0	2
3300017968_23	1	0	0	0	0
3300027231_11	1	0	0	0	1
3300024948_1	4	2	1	3	2
TARA_SAMEA4397756_METAG_JLMPHACD	0	1	0	0	1
3300020109_84	1	0	1	0	0
TARA_SAMEA2619747_METAG_JBDDHCJO	1	0	0	1	0
3300019762_4	3	0	1	0	0
TARA_SAMEA2619903_METAG_DNJJBGJI	1	0	0	1	0
TARA_SAMEA4397666_METAG_HIJOACGG	1	1	0	0	1
3300025622_10	4	0	1	0	0
MALA_SAMN05421901_METAG_IAJDHIGI	1	0	0	2	0
MALA_SAMN05422166_METAG_PHPIFGHP	2	0	1	2	0
3300027323_14	1	0	0	0	0
3300017958_14	1	0	2	2	2
GORG_SAMEA6073421_SAGS_AG912N03	0	0	0	0	1
TARA_SAMEA2620786_METAG_LKHJIEAD	0	0	0	0	1
3300025236_4	2	1	0	0	0
MARD_SAMN08886442_SAGS_MMP08886442	0	1	0	0	2
TARA_SAMEA4397756_METAG_JBMCIKMP	2	0	0	0	1
MARD_SAMN05421850_REFG_MMP05421850	4	1	1	0	1
MARD_SAMN08331724_REFG_MMP08331724	5	1	0	0	0
3300012804_1	6	0	1	1	1
3300000222_5	2	0	1	1	0
3300015360_65	0	0	0	1	1
TARA_SAMEA2622545_METAG_NPNOEMNH	2	3	0	0	1
3300024507_3	1	0	1	2	3
3300013138_87	0	1	0	0	0
3300011690_4	0	2	2	0	0
MARD_SAMN08886504_SAGS_MMP08886504	0	1	0	0	3
TARA_SAMEA2620339_METAG_ONFNCNFD	0	0	0	0	1
TARA_SAMEA4398360_METAG_KMBPKEKE	3	1	1	0	0
TARA_SAMEA2619840_METAG_LAAINMDO	0	0	0	0	1
3300025812_3	1	1	4	1	1
TARA_SAMEA4397255_METAG_OGHMFFIL	0	1	0	0	0
3300011140_1	4	1	1	0	1
GORG_SAMEA6076460_SAGS_AG447C21	0	0	0	0	2
TARA_SAMEA2622695_METAG_BJKIICFJ	1	0	0	0	0
3300012842_15	0	0	1	0	1
TARA_SAMEA2619678_METAG_NNGPIMJC	1	0	0	0	1
TARA_SAMEA4397295_METAG_PFFAEIFD	0	2	0	0	0
GORG_SAMEA6076235_SAGS_AG422D23	0	0	0	0	1
TARA_SAMEA2622842_METAG_MHDOINAF	0	0	0	0	1
TARA_SAMEA2622478_METAG_BMHLDOLD	0	0	0	1	2
TARA_SAMEA2622901_METAG_NNBBNBEA	0	0	0	1	0
3300027284_33	1	2	0	0	0
3300020180_34	0	0	0	1	1
GORG_SAMEA6076592_SAGS_AG447K20	1	0	0	0	0
GORG_SAMEA6079759_SAGS_AG430A11	0	0	0	0	1
TARA_SAMN05326651_METAG_RED00001	0	1	0	0	1
3300020214_33	0	0	0	0	1
GORG_SAMEA6071951_SAGS_AG904K16	0	0	0	0	1
MALA_SAMN05422122_METAG_CKBPOFGO	2	1	0	0	0
3300011878_1	4	2	4	0	1
TARA_SAMEA4397239_METAG_IFKGMDCJ	3	0	0	0	1
3300020428_21	1	0	0	0	0
TARA_SAMEA4397489_METAG_KHFCPKOF	0	3	4	1	0
3300007354_22	0	0	0	0	1
3300011238_6	0	1	0	0	0
3300025617_20	0	0	0	0	1
3300013014_28	0	0	0	1	2
3300009083_85	1	0	1	0	0
3300027968_32	0	1	2	1	1
MARD_SAMN09509732_REFG_MMP09509732	3	1	0	1	1
TARA_SAMEA2622822_METAG_OGCALNKE	2	0	0	0	1
3300026953_1	1	1	1	1	2
GORG_SAMEA6071680_SAGS_AG903E10	0	0	0	0	1
3300011208_1	1	3	1	0	0
GORG_SAMEA6070834_SAGS_AG898B20	0	0	0	1	2
3300022912_15	2	0	1	0	2
3300011646_1	3	1	0	0	0
3300020683_2	0	3	2	1	1
TARA_SAMEA2623135_METAG_FCGJFHFB	0	1	0	0	1
BGEO_SAMN07136788_METAG_NEJGPLNK	1	0	0	2	0
TARA_SAMEA4397705_METAG_EGANHIBL	0	0	0	0	1
TARA_SAMEA2619907_METAG_IIDMEIKN	0	0	0	0	2
TARA_SAMEA2623155_METAG_IACCCKAB	1	0	0	0	1
3300018875_5	1	1	0	1	0
3300026184_10	3	0	1	0	2
GORG_SAMEA6077834_SAGS_AG337C14	0	0	0	0	1
3300021091_80	0	0	0	0	1
3300009702_22	1	0	9	5	2
TARA_SAMEA2619907_METAG_JAJJHLIH	1	0	0	0	0
3300027757_10	1	1	0	0	1
MARD_SAMN08886329_SAGS_MMP08886329	0	1	0	0	3
3300020467_21	0	1	2	0	0
TARA_SAMEA2620824_METAG_JEJBJBNI	1	2	0	0	2
GORG_SAMEA6071583_SAGS_AG901M15	1	0	0	0	1
GORG_SAMEA6069465_SAGS_AG891D10	0	0	0	0	1
TARA_SAMEA2622497_METAG_LFPGBFKL	2	1	0	0	0
TARA_SAMN05326646_METAG_PSW00066	1	0	0	0	0
3300011211_2	0	3	0	0	0
TARA_SAMEA4398150_METAG_AIPKEIIO	0	0	0	0	1
GORG_SAMEA6070729_SAGS_AG897G22	0	0	0	0	1
GORG_SAMEA6071759_SAGS_AG903L07	0	0	0	0	1
GORG_SAMEA6073903_SAGS_AG915B22	0	0	0	0	1
3300020467_8	0	1	0	0	0
TARA_SAMEA4397649_METAG_DMOCEEBG	0	1	0	0	1
3300025247_7	1	1	0	0	0
TARA_SAMEA4397798_METAG_LCPMICCD	0	0	0	0	2
3300027820_10	1	1	1	1	0
TARA_SAMEA2619531_METAG_OKGCJKMD	0	1	0	0	1
TARA_SAMEA2622800_METAG_LFJJAINF	0	0	0	0	1
3300012954_21	0	1	0	0	1
3300011572_3	0	1	0	1	2
3300020187_18	0	0	0	1	2
BGEO_SAMN07136961_METAG_FGBGMGAJ	0	0	0	0	1
3300027622_6	1	0	0	1	0
GORG_SAMEA6078752_SAGS_AG457I22	0	0	0	0	1
3300027838_12	0	0	0	0	1
TARA_SAMEA2622545_METAG_LGKHAALJ	0	0	0	0	1
3300011743_1	4	4	3	1	1
3300011922_6	0	0	1	0	0
TARA_SAMEA2621075_METAG_HDHBLFGF	0	0	0	0	1
3300020385_14	2	2	0	0	0
3300028399_23	1	1	0	0	0
3300011915_5	0	1	2	0	0
MARD_SAMEA4707923_REFG_MMP4707923	0	10	0	0	2
3300012953_9	2	1	0	3	1
3300015202_8	0	1	0	0	2
MARD_SAMN05791069_REFG_MMP05791069	4	0	0	0	1
3300012921_18	0	0	0	0	1
3300012953_13	2	0	1	1	2
3300012853_4	2	0	1	2	3
3300020430_14	1	0	0	0	0
GORG_SAMEA6074755_SAGS_AG919F21	0	0	0	0	1
3300012794_4	2	0	0	0	1
3300025536_6	1	1	0	0	2
3300011832_1	0	0	2	0	0
TARA_SAMEA2621300_METAG_EPPGOMCI	3	1	0	0	0
3300020476_8	0	0	1	0	3
GORG_SAMEA6073494_SAGS_AG913C03	0	0	0	0	1
3300020382_4	1	2	0	0	0
TARA_SAMEA2622362_METAG_BHMJKIII	1	0	0	0	1
GORG_SAMEA6068330_SAGS_AH321M13	0	0	0	0	1
TARA_SAMEA4397118_METAG_DAPHGPDF	2	2	0	0	0
3300025251_4	5	0	0	0	0
3300011604_3	1	0	2	2	2
TARA_SAMEA2622690_METAG_KGFPAGGC	2	2	0	1	0
MARD_SAMN05418143_REFG_MMP05418143	4	1	1	0	0
TARA_SAMEA4398432_METAG_HCGEJLHD	0	0	0	0	1
3300026257_15	0	0	0	0	1
3300013728_3	1	0	0	1	0
TARA_SAMEA4397842_METAG_LKCECJEK	0	0	1	0	1
3300024292_7	0	1	0	0	1
TARA_SAMEA2622733_METAG_DBAIKBEI	0	0	2	1	1
TARA_SAMEA4398238_METAG_PDCFLGBA	3	1	0	0	1
3300020344_4	0	1	0	0	0
3300028114_22	0	0	0	0	1
TARA_SAMEA2621107_METAG_FNANGONO	0	0	0	1	2
3300025052_5	0	1	0	1	1
Genome_057	2	1	0	0	0
3300025790_1	6	1	0	2	0
3300025550_2	0	0	0	0	1
MARD_SAMN10233975_REFG_MMP10233975	3	0	2	1	0
TARA_SAMEA2621839_METAG_DPEBIMED	2	0	1	0	1
3300013660_1	3	1	2	0	0
3300011904_8	0	0	2	2	2
TARA_SAMEA2622822_METAG_JGPMECOH	1	0	0	0	0
3300028174_12	1	1	0	0	0
TARA_SAMEA4397409_METAG_LIEEABDB	1	2	2	2	1
3300012844_6	1	3	1	0	0
3300011134_1	1	2	1	0	0
MARD_SAMN05418041_REFG_MMP05418041	5	1	1	0	0
GORG_SAMEA6079718_SAGS_AG426O05	1	0	0	0	1
3300027843_17	1	0	0	0	0
TARA_SAMEA4398296_METAG_IEFMEDEK	0	0	0	0	2
TARA_SAMEA4398067_METAG_KPDKLMCO	0	0	0	0	2
TARA_SAMEA2623649_METAG_MPEOCJHB	1	0	0	0	0
TARA_SAMEA4397516_METAG_NMEMKMMF	0	0	0	0	2
3300027743_11	0	0	1	0	0
TARA_SAMEA4398238_METAG_MBGMDCJJ	0	1	0	0	1
3300027282_11	3	0	0	1	0
3300018030_14	2	0	0	1	1
GORG_SAMEA6073386_SAGS_AG912K10	0	0	0	0	1
GORG_SAMEA6070384_SAGS_AG895J19	0	0	0	0	1
MARD_SAMD00036600_REFG_MMP00036600	2	1	1	1	0
TARA_SAMEA2622695_METAG_MJBOOMLP	0	0	0	0	2
3300011545_1	3	1	0	0	1
3300009083_50	0	0	7	1	1
3300018043_10	1	0	0	0	0
3300025439_6	0	0	2	2	1
MARD_SAMN08886495_SAGS_MMP08886495	0	1	0	0	2
3300020263_2	2	1	1	0	0
MARD_SAMN04489796_REFG_MMP04489796	1	0	1	1	1
3300024313_9	0	0	0	0	2
TARA_SAMEA2620097_METAG_EKFMMPGJ	0	0	1	0	2
GORG_SAMEA6071955_SAGS_AG904L02	2	0	0	0	1
3300018014_10	4	0	0	0	0
3300027968_41	1	0	0	0	1
3300025886_28	0	0	0	0	1
TARA_SAMEA2620734_METAG_CDBINKLM	1	0	0	1	0
3300020220_54	0	2	0	1	4
TARA_SAMEA2623079_METAG_PNPIALGA	0	0	0	0	1
TARA_SAMEA2623275_METAG_KEJJAMEC	1	0	0	0	1
3300000883_6	0	0	0	0	1
TARA_SAMEA2622048_METAG_MKCCBCEH	1	0	0	1	0
3300014688_4	0	0	0	1	1
Genome_171	0	0	0	1	3
3300000132_10	1	0	0	0	0
TARA_SAMEA4397798_METAG_CDBABELG	0	0	0	0	1
3300011691_1	5	1	1	0	1
MARD_SAMD00000560_REFG_MMP00000560	4	1	0	0	0
3300019754_5	2	0	1	0	0
3300020733_4	0	2	2	0	1
GORG_SAMEA6070927_SAGS_AG898J17	0	0	0	0	1
3300011505_1	1	1	1	0	1
3300028277_9	2	1	0	0	0
3300013935_3	1	1	0	0	1
TARA_SAMEA2619992_METAG_FACLKKJA	3	2	0	0	0
TARA_SAMEA4398067_METAG_CAMNPADC	0	0	0	0	2
3300025809_22	0	0	0	0	2
3300020730_5	0	1	1	0	0
GORG_SAMEA6074604_SAGS_AG918I15	0	0	0	0	1
3300012879_9	0	1	0	0	1
TARA_SAMEA4398341_METAG_PGGDNNCO	0	1	0	0	0
3300020368_9	0	0	0	1	1
TARA_SAMEA2622149_METAG_ANGGDELM	2	0	0	1	0
GORG_SAMEA6077808_SAGS_AG337B03	0	0	0	1	1
GORG_SAMEA6076017_SAGS_AG414M23	0	0	0	0	1
3300025887_3	4	0	2	1	3
MARD_SAMD00019138_REFG_MMP00019138.1	4	2	1	0	0
MARD_SAMN05418078_REFG_MMP05418078	4	2	2	0	0
BGEO_SAMN07136629_METAG_PBBMFHKO	0	0	0	0	1
3300027580_22	0	1	0	0	1
3300028033_4	2	1	0	0	0
BGEO_SAMN07136937_METAG_MIGOLGJM	0	0	0	0	1
3300020717_6	0	3	1	1	1
3300020477_58	0	0	0	0	1
3300014093_2	4	1	1	0	1
TARA_SAMEA4397772_METAG_GLFIPODG	1	1	0	0	0
MARD_SAMEA4019367_REFG_MMP4019367	3	1	0	0	0
3300011613_1	5	3	3	1	1
TARA_SAMEA2621191_METAG_PCPJFHHO	1	0	0	1	0
3300027607_9	1	3	20	17	2
3300005253_12	0	0	1	0	0
3300024920_2	2	1	1	0	0
MALA_SAMN05422120_METAG_OJHGHPEI	4	0	3	1	1
MARD_SAMN02436083_REFG_MMP02436083	1	0	0	0	0
MARD_SAMN05418109_REFG_MMP05418109	4	1	0	0	0
3300027968_40	2	0	0	0	1
GORG_SAMEA6079514_SAGS_AG426A05	0	0	0	0	1
3300025257_6	1	2	0	0	1
3300011571_3	3	2	1	0	0
3300027819_31	2	1	0	0	0
GORG_SAMEA6073201_SAGS_AG911L17	0	0	0	1	2
3300027284_32	0	2	0	0	0
3300014695_2	2	0	0	0	0
3300011708_3	1	0	0	0	1
3300027700_7	1	0	0	0	0
3300020350_2	0	1	0	1	0
TARA_SAMEA4397747_METAG_JJNGHCCK	2	0	0	0	0
3300015195_6	0	0	1	0	2
3300011213_7	0	0	0	0	2
GORG_SAMEA6069563_SAGS_AG891K21	0	0	0	0	1
3300017651_12	0	0	0	1	0
3300011768_1	1	2	0	1	2
TARA_SAMEA2619667_METAG_CCJFNDGF	1	0	0	0	1
3300025518_10	0	0	0	0	1
GORG_SAMEA6076217_SAGS_AG422C20	0	0	0	0	1
TARA_SAMEA2619840_METAG_KHCHLJMN	0	0	0	0	2
3300011856_4	0	0	0	0	2
TARA_SAMEA2591122_METAG_JMBIKMLF	0	0	0	0	1
3300027283_39	1	1	0	0	0
3300011948_2	2	1	1	0	1
3300003079_1	1	1	0	0	1
GORG_SAMEA6068842_SAGS_AG365O14	0	0	0	0	1
3300012853_7	0	0	0	1	1
3300007354_9	2	0	0	0	0
TARA_SAMEA4397278_METAG_JMGDBPND	0	1	0	0	0
3300011927_4	0	1	0	0	2
3300015171_2	0	2	0	1	2
TARA_SAMEA2622695_METAG_IKHODGJK	2	0	0	0	0
TARA_SAMEA2620970_METAG_MMCNDLAO	2	1	0	0	1
3300011764_1	4	1	0	0	2
TARA_SAMEA2621551_METAG_GPGEBACL	0	0	0	0	1
3300013725_2	1	1	1	0	1
GORG_SAMEA6076503_SAGS_AG447F02	0	0	0	0	1
3300020192_35	1	0	0	1	1
3300025704_14	0	0	1	0	2
GORG_SAMEA6068322_SAGS_AH321L23	0	0	0	0	1
TARA_SAMEA2622715_METAG_BBMMHACD	0	0	0	0	1
3300024413_4	4	1	1	1	0
GORG_SAMEA6076498_SAGS_AG447E19	0	0	0	0	1
TARA_SAMEA2622765_METAG_CKKHFEEO	2	1	0	1	2
TARA_SAMEA2623275_METAG_OPNFCMMM	0	0	0	0	1
3300018719_7	2	3	0	1	1
3300012921_41	0	0	0	0	2
3300022750_9	0	2	2	2	2
3300025522_5	1	3	0	0	1
TARA_SAMEA2619678_METAG_MGLOKFGP	1	0	0	0	0
3300027771_10	0	0	0	0	1
3300025577_17	1	0	0	1	3
MARD_SAMN09437435_REFG_MMP09437435	1	1	0	0	0
TARA_SAMEA2619678_METAG_JOFNFOFC	0	0	0	0	1
3300011773_1	1	0	0	1	1
3300027667_5	0	0	1	0	2
MARD_SAMN08886424_SAGS_MMP08886424	0	1	0	0	2
3300027897_35	0	2	0	0	1
TARA_SAMEA2623403_METAG_NHJOEJMJ	0	1	0	0	0
TARA_SAMEA4397472_METAG_DICMEHDC	0	1	0	0	2
3300025481_9	2	0	0	0	1
3300027965_37	0	1	0	2	2
GORG_SAMEA6069710_SAGS_AG892F02	0	0	0	0	1
3300013131_70	0	0	0	0	1
TARA_SAMEA2619782_METAG_ICCHPAAB	1	0	1	3	1
MARD_SAMN02436080_REFG_MMP02436080	4	1	1	1	0
3300012275_7	0	2	0	1	1
3300021468_9	1	0	0	0	0
TARA_SAMEA2623390_METAG_EOEGPGLG	2	0	0	0	2
GORG_SAMEA6070009_SAGS_AG893M22	0	0	0	0	1
TARA_SAMEA2619952_METAG_FPCFMOCG	2	0	0	1	0
GORG_SAMEA6069981_SAGS_AG893L03	0	1	0	0	2
MARD_SAMN09637267_REFG_MMP09637267	1	1	4	3	3
3300011530_1	3	4	0	0	1
3300012859_10	3	0	0	0	1
3300024264_18	1	0	0	0	3
3300025750_6	2	0	2	0	1
GORG_SAMEA6074313_SAGS_AG917A18	0	0	0	0	1
TARA_SAMEA4398009_METAG_FHODJJLD	0	0	0	0	1
3300020190_70	0	0	0	0	1
TARA_SAMEA2622545_METAG_EKEKJJOL	0	0	0	0	2
3300013723_2	2	1	0	0	1
3300011963_2	5	0	1	0	1
3300015206_10	2	0	6	1	0
BATS_SAMN07137090_METAG_OEMAMEFP	0	0	0	0	1
MARD_SAMN04488041_REFG_MMP04488041	2	1	0	0	0
3300027711_39	1	0	0	0	0
MALA_SAMN05422138_METAG_APBEINND	2	0	0	0	1
TARA_SAMEA4398094_METAG_KOBLDEML	0	0	0	0	1
TARA_SAMEA2622690_METAG_JFJFMNPO	1	0	0	0	0
GORG_SAMEA6072896_SAGS_AG910E10	0	1	0	0	2
TARA_SAMEA2622733_METAG_DOJIFHOJ	0	0	0	0	1
3300021511_4	2	7	1	1	0
TARA_SAMEA2623886_METAG_AMIEIFLM	0	0	0	0	1
TARA_SAMEA4398370_METAG_BHCIICJH	0	0	0	0	1
3300026233_2	3	0	0	0	1
GORG_SAMEA6074971_SAGS_AG920I23	0	0	0	0	1
3300027706_26	0	0	2	2	2
3300025788_3	0	5	3	1	1
TARA_SAMEA2622842_METAG_OMAOBCHI	0	0	0	0	1
3300020222_26	0	1	0	0	1
GORG_SAMEA6075631_SAGS_AG390C17	0	0	0	0	1
3300013925_3	0	1	0	0	0
3300011603_1	2	1	1	0	0
3300011621_5	0	0	0	0	1
TARA_SAMEA2621272_METAG_LKFMFFDI	0	0	0	0	1
MARD_SAMN05444851_REFG_MMP05444851	2	1	0	0	0
3300011450_2	6	0	1	0	1
3300012826_10	1	1	0	1	1
TARA_SAMEA2619840_METAG_MHFPLFBB	2	0	0	1	0
GORG_SAMEA6075802_SAGS_AG390M14	0	0	0	0	1
GORG_SAMEA6069537_SAGS_AG891J06	0	0	0	0	1
MARD_SAMN08886667_SAGS_MMP08886667	0	2	0	0	3
3300011700_2	3	2	1	0	0
3300013005_30	0	0	0	1	1
3300011570_3	1	1	1	0	1
3300017565_12	0	0	0	0	1
TARA_SAMEA2622837_METAG_CJEHOFFG	1	1	1	1	1
TARA_SAMEA2622499_METAG_PMMOBHME	1	0	0	0	0
3300025218_2	2	0	0	0	2
3300014050_10	0	0	0	0	1
TARA_SAMEA2591108_METAG_AOOBNIGE	0	0	0	0	2
GORG_SAMEA6073967_SAGS_AG915G07	0	0	0	0	1
TARA_SAMEA2622694_METAG_IOFBFEKK	2	0	0	0	0
TARA_SAMEA4397903_METAG_EIOLILBJ	1	0	0	0	1
3300024892_1	3	2	2	0	2
TARA_SAMEA4397004_METAG_JPDEEDJH	1	4	0	0	0
3300017532_26	0	0	0	0	1
TARA_SAMEA4397472_METAG_LCIHDHDK	1	0	0	1	1
3300009703_27	0	0	0	1	0
TARA_SAMEA2621779_METAG_LGFFDPJO	1	2	0	0	0
